Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 21:06:48] "POST /message/sendlaterdm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0ODV9.FT62ATeqZ-6bWI7hvTL5GSq2FIOfk6s_Wkd0YMsnhOo HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0ODd9.FvgT6p59gcWYQbGCFZYdNnTxU58p-ITeFG_7VJgqn3g&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0ODh9.0kdcGbFdkanVrsavWxf3_KaDOfdVW6NcpAdJijuo53g&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:49] "POST /standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0ODh9.0kdcGbFdkanVrsavWxf3_KaDOfdVW6NcpAdJijuo53g HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0ODl9.i-kfOx_WSw4hZ3n7blZYEnBETBp7kfLvPbEOv-oCALg&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjo0OTB9.Yrr6RZndYwdbijKSwVkJ0oJo9QLM6WyZB1Qs9CvspVc&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0ODl9.i-kfOx_WSw4hZ3n7blZYEnBETBp7kfLvPbEOv-oCALg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0ODl9.i-kfOx_WSw4hZ3n7blZYEnBETBp7kfLvPbEOv-oCALg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0ODl9.i-kfOx_WSw4hZ3n7blZYEnBETBp7kfLvPbEOv-oCALg HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTF9.FChNam0NciYzaSfLGLX4bwis5Fls5a8yAJM3FXcPG2I&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTF9.FChNam0NciYzaSfLGLX4bwis5Fls5a8yAJM3FXcPG2I HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTJ9.yi5SA7iyA1xgCF5rbTUNFMi92wsa_O6EnkPlQA5BuaI&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTJ9.yi5SA7iyA1xgCF5rbTUNFMi92wsa_O6EnkPlQA5BuaI HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTN9.gsv6QuXngTBdiuQBk3O5VNk1VQI51sjKCgFi3WNoQh8&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTN9.gsv6QuXngTBdiuQBk3O5VNk1VQI51sjKCgFi3WNoQh8 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTR9.dePO6ruWHhz8e4KEcf17OxxhFPTafyUGWEiOrdXOqQc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTR9.dePO6ruWHhz8e4KEcf17OxxhFPTafyUGWEiOrdXOqQc&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTR9.dePO6ruWHhz8e4KEcf17OxxhFPTafyUGWEiOrdXOqQc HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTV9.p2xgWu3o_8k8PcGi36dtQVQUYxEoiIW-75e-2nk7-jM&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjo0OTZ9.xKHrZGuax1ZkP7C3ojzsC34rhNzGKduu7J2wlJL2AlQ&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTV9.p2xgWu3o_8k8PcGi36dtQVQUYxEoiIW-75e-2nk7-jM&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /dm/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTV9.p2xgWu3o_8k8PcGi36dtQVQUYxEoiIW-75e-2nk7-jM HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTd9.cKiwK_blcKWGMTX-QqFHexRKgk48gp5v4Qr9kAexv2Q&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /message/send/v1 HTTP/1.1" 200 -
 {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970807}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970807}, {'num_dms_joined': 1, 'time_stamp': 1636970807}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970807}, {'num_messages_sent': 1, 'time_stamp': 1636970807}], 'involvement_rate': 1.0}
num_channels_joined:  0
num_dms_joined:  1
num_msgs_sent:  1
involved 2
num_channels:  0
num_dms:  1
num_msgs:  1
_all:  2
user_stats:  {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970807}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970807}, {'num_dms_joined': 1, 'time_stamp': 1636970807}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970807}, {'num_messages_sent': 1, 'time_stamp': 1636970808}], 'involvement_rate': 1.0}
response 400 Bad Request: Neither channel_id nor dm_id are valid <Response 154 bytes [400 BAD REQUEST]>
num_channels_joined:  1
num_dms_joined:  0
num_msgs_sent:  0
involved 1
num_channels:  1
num_dms:  0
num_msgs:  1
_all:  2
user_stats:  {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970809}, {'num_channels_joined': 1, 'time_stamp': 1636970809}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970809}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970809}], 'involvement_rate': 0.5}
num_channels_joined:  0
num_dms_joined:  0
num_msgs_sent:  0
involved 0
num_channels:  0
num_dms:  0
num_msgs:  0
_all:  0
user_stats:  {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}], 'involvement_rate': 0}
num_channels_joined:  1
num_dms_joined:  0
num_msgs_sent:  0
involved 1
num_channels:  1
num_dms:  0
num_msgs:  0
_all:  1
user_stats:  {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}, {'num_channels_joined': 1, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}], 'involvement_rate': 1.0}
num_channels_joined:  1
num_dms_joined:  0
num_msgs_sent:  0
involved 1
num_channels:  2
num_dms:  0
num_msgs:  0
_all:  2
user_stats:  {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}, {'num_channels_joined': 1, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}], 'involvement_rate': 0.5}
response 403 Forbidden: Invalid Token <Response 125 bytes [403 FORBIDDEN]>
user:  {'u_id': 1, 'email': 'sheriff.woody@andysroom.com', 'password': 'd57c04f31e9fef183634f23467627139480306d1ab9e81a67eb4bfb7b59c8b31', 'name_first': 'sheriff', 'name_last': 'woody', 'handle_str': 'sheriffwoody', 'permission_id': 1, 'profile_img_url': 'http://127.0.0.1:6080/static/default-profile.jpg', 'channels_joined': 0, 'dms_joined': 0, 'messages_sent': 0, 'user_stats': {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}], 'involvement_rate': 0}, 'session_list': [492]}
num_channels_exist:  0
num_dms_exist:  0
num_messages_exist:  0
num_utilization_users:  0
num_users:  1
{'channels_exist': [{'num_channels_exist': 0, 'time_stamp': 0}], 'dms_exist': [{'num_dms_exist': 0, 'time_stamp': 0}], 'messages_exist': [{'num_messages_exist': 0, 'time_stamp': 0}], 'utilization_rate': 0.0}
user:  {'u_id': 1, 'email': 'sheriff.woody@andysroom.com', 'password': 'd57c04f31e9fef183634f23467627139480306d1ab9e81a67eb4bfb7b59c8b31', 'name_first': 'sheriff', 'name_last': 'woody', 'handle_str': 'sheriffwoody', 'permission_id': 1, 'profile_img_url': 'http://127.0.0.1:6080/static/default-profile.jpg', 'channels_joined': 1, 'dms_joined': 0, 'messages_sent': 0, 'user_stats': {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}, {'num_channels_joined': 1, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}], 'involvement_rate': 0}, 'session_list': [493]}
num_channels_exist:  1
num_dms_exist:  0
num_messages_exist:  0
num_utilization_users:  1
num_users:  1
{'channels_exist': [{'num_channels_exist': 0, 'time_stamp': 0}, {'num_channels_exist': 1, 'time_stamp': 1636970811}], 'dms_exist': [{'num_dms_exist': 0, 'time_stamp': 0}], 'messages_exist': [{'num_messages_exist': 0, 'time_stamp': 0}], 'utilization_rate': 1.0}
user:  {'u_id': 1, 'email': 'sheriff.woody@andysroom.com', 'password': 'd57c04f31e9fef183634f23467627139480306d1ab9e81a67eb4bfb7b59c8b31', 'name_first': 'sheriff', 'name_last': 'woody', 'handle_str': 'sheriffwoody', 'permission_id': 1, 'profile_img_url': 'http://127.0.0.1:6080/static/default-profile.jpg', 'channels_joined': 0, 'dms_joined': 1, 'messages_sent': 0, 'user_stats': {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}, {'num_dms_joined': 1, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}], 'involvement_rate': 0}, 'session_list': [494]}
num_channels_exist:  0
num_dms_exist:  1
num_messages_exist:  0
num_utilization_users:  1
num_users:  1
{'channels_exist': [{'num_channels_exist': 0, 'time_stamp': 0}], 'dms_exist': [{'num_dms_exist': 0, 'time_stamp': 0}, {'num_dms_exist': 1, 'time_stamp': 1636970811}], 'messages_exist': [{'num_messages_exist': 0, 'time_stamp': 0}], 'utilization_rate': 1.0}
user:  {'u_id': 1, 'email': 'sheriff.woody@andysroom.com', 'password': 'd57c04f31e9fef183634f23467627139480306d1ab9e81a67eb4bfb7b59c8b31', 'name_first': 'sheriff', 'name_last': 'woody', 'handle_str': 'sheriffwoody', 'permission_id': 1, 'profile_img_url': 'http://127.0.0.1:6080/static/default-profile.jpg', 'channels_joined': 0, 'dms_joined': 0, 'messages_sent': 0, 'user_stats': {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}, {'num_dms_joined': 1, 'time_stamp': 1636970811}, {'num_dms_joined': 0, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}], 'involvement_rate': 0}, 'session_list': [495]}
user:  {'u_id': 2, 'email': 'buzz.lightyear@starcommand.com', 'password': 'd984e579492ffffa35a895135bc4d188ea5236d227939f2cbd2299db166bb893', 'name_first': 'buzz', 'name_last': 'lightyear', 'handle_str': 'buzzlightyear', 'permission_id': 2, 'profile_img_url': 'http://127.0.0.1:6080/static/default-profile.jpg', 'channels_joined': 0, 'dms_joined': 1, 'messages_sent': 0, 'user_stats': {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}, {'num_dms_joined': 1, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}], 'involvement_rate': 0}, 'session_list': [496]}
num_channels_exist:  0
num_dms_exist:  0
num_messages_exist:  0
num_utilization_users:  1
num_users:  2
{'channels_exist': [{'num_channels_exist': 0, 'time_stamp': 0}], 'dms_exist': [{'num_dms_exist': 0, 'time_stamp': 0}, {'num_dms_exist': 1, 'time_stamp': 1636970811}], 'messages_exist': [{'num_messages_exist': 0, 'time_stamp': 0}], 'utilization_rate': 0.5}
user:  {'u_id': 1, 'email': 'sheriff.woody@andysroom.com', 'password': 'd57c04f31e9fef183634f23467627139480306d1ab9e81a67eb4bfb7b59c8b31', 'name_first': 'sheriff', 'name_last': 'woody', 'handle_str': 'sheriffwoody', 'permission_id': 1, 'profile_img_url': 'http://127.0.0.1:6080/static/default-profile.jpg', 'channels_joined': 1, 'dms_joined': 0, 'messages_sent': 1, 'user_stats': {'channels_joined': [{'num_channels_joined': 0, 'time_stamp': 1636970811}, {'num_channels_joined': 1, 'time_stamp': 1636970811}], 'dms_joined': [{'num_dms_joined': 0, 'time_stamp': 1636970811}], 'messages_sent': [{'num_messages_sent': 0, 'time_stamp': 1636970811}, {'num_messages_sent': 1, 'time_stamp': 1636970811}], 'involvement_rate': 0}, 'session_list': [497]}127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTd9.cKiwK_blcKWGMTX-QqFHexRKgk48gp5v4Qr9kAexv2Q HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTh9.L5Rh1kqIDtBx48iTLKENddBrVQdfpPWyo04Eoze4vvc&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:51] "POST /message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "GET /users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTh9.L5Rh1kqIDtBx48iTLKENddBrVQdfpPWyo04Eoze4vvc HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTl9.abpx70lCrUuWH9mUwMdbDVDbArk_nv8WvwTKx-n2lJk&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjo1MDB9.kdBoGhJylQ6MG7mOlMj251imRkzWxJJLNG08n4IGmxA&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTl9.abpx70lCrUuWH9mUwMdbDVDbArk_nv8WvwTKx-n2lJk&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "GET /users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo0OTl9.abpx70lCrUuWH9mUwMdbDVDbArk_nv8WvwTKx-n2lJk HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo1MDF9.N6KzVLP6L-Gcgf6X7NN1J-IdOKZiztnxATqKQZymMCY&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoyLCJzZXNzaW9uX2lkIjo1MDJ9.nG5jssSVZPKpm3oT5zA93pBGeeFM2Vi2U07-gIAM93U&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo1MDF9.N6KzVLP6L-Gcgf6X7NN1J-IdOKZiztnxATqKQZymMCY&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:53] "POST /message/sendlaterdm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "GET /users/stats/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo1MDF9.N6KzVLP6L-Gcgf6X7NN1J-IdOKZiztnxATqKQZymMCY HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo1MDN9.kAxk4MBr-d1wULUKhBrNYP1VdbHK2njya3s3GXcGpX4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "POST /message/share/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1X2lkIjoxLCJzZXNzaW9uX2lkIjo1MDR9.wE_rfvrAqNjk6XQZpUa3YMuSDmiLewXvZBxpp6KN-rQ&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 21:06:55] "POST /standup/send/v1 HTTP/1.1" 200 -
